codigo_dane;establecimiento educativo;comuna;prestacion_servicio;isce_total_2018;isce_prim_2018;isce_secun_2018;isce_media_2018;desempeño_prim_2018;progreso_prim_2018;eficiencia_prim_2018;ambiente_prim_2018;desempeño_secun_2018;progreso_secun_2018;eficiencia_secun_2018;ambiente_secun_2018;desempeño_media_2018;progreso_media_2018;eficienciai_media_2018;iscec_total_2017;iscec_prim_2017;iscec_secun_2017;iscec_media_2017;desempeño_prim_2017;progreso_prim_2017;eficiencia_prim_2017;ambiente_prim_2017;desempeño_secun_2017;progreso_secun_2017;eficiencia_secun_2017;ambiente_secun_2017;desempeño_media_2017;progreso_media_2017;eficiencia_media_2017;iscec_total_2016;iscec_prim_2016;iscec_secun_2016;iscec_media_2016;desempeño_prim_2016;progreso_prim_2016;eficiencia_prim_2016;ambiente_prim_2016;desempeño_secun_2016;progreso_secun_2016;eficienciacia_secun_2016;ambiente_secun_2016;desempeño_media_2016;progreso_media_2016;eficiencia_media_2016;iscec_total_2015;iscec_prim_2015;iscec_secun_2015;iscec_media_2015;desempeño_prim_2015;progreso_prim_2015;eficiencia_prim_2015;ambiente_prim_2015;desempeño_secun_2015;progreso_secun_2015;eficiencia_secun_2015;ambiente_secun_2015;desempeño_media_2015;progreso_media_2015;eficiencia_media_2015
305001009848;i.e. guadalupano la salle;9;privado;6.861711407;6.343648911;7.140172958;7.540044308;2.444000006;2.162323475;0.976000011;0.761325836;2.815999985;2.608148098;0.973999977;0.742024839;2.540044308;3;2;5.631062484;6.033194542;4.015592098;7.553338528;2.440000057;1.845329046;0.9710145;0.776851177;2.300000191;0.040306121;0.924242437;0.75104326;2.587236881;3;1.966101646;5.146798062;4.651946545;4.386267662;7.591142178;2.222000122;0.75;0.962025344;0.717921317;2.308000088;0.375;0.956834555;0.746432662;2.550738096;3.040404081;2;6.291064382;5.999257565;5.829928398;7.754617691;2.679999828;1.590094686;0.979591837;0.749571562;2.619999886;1.521276593;0.962406015;0.726246059;2.62303853;3.131578922;2
305001010358;col adventista simon bolivar;4;privado;6.025368166;6.596267223;6.21038866;4.417059422;2.748000145;2.104489326;0.985000014;0.758777797;2.615999937;1.876630545;0.954999983;0.762758315;2.4716959;0.011363626;1.934000015;5.597537613;5.973155499;5.729344845;4.521734715;2.679999828;1.531537056;0.99253732;0.769080937;2.507999897;1.5;0.965986371;0.755358636;2.553992748;0;1.967741966;7.581706858;7.530815601;7.399852276;8.014457703;2.803999901;3.024691343;0.966216207;0.73590821;2.628000021;3.034999847;0.98113209;0.755720139;2.603742838;3.410714388;2;5.296820295;7.006501675;3.792465925;4.082657337;2.908000231;2.437864542;0.917197452;0.743439794;2.139999866;0;0.899441341;0.753024876;2.38265729;0;1.7
305001010781;col montessori;14;privado;8.405806303;8.14753437;8.864969254;8.183382988;3.342000008;3.0625;0.989000022;0.7540344;3.727999926;3.42873311;0.957000017;0.7512362;3.235383034;3;1.947999954;8.394465971;8.137270927;8.232299805;9.25694561;3.264000177;3.129328966;0.976439774;0.767502129;3.54399991;3;0.946043193;0.742257178;3.328373909;4;1.928571463;8.6081707;8.244857788;8.594734192;9.449138641;3.476000071;3.059210539;0.963824272;0.745822608;3.884000063;3;0.962962985;0.747771084;3.466232777;4;1.982905984;8.702937126;8.282236099;8.887041092;9.327332497;3.478000164;3.073529482;0.978114478;0.752592325;3.967999935;3.239004612;0.922509225;0.757526696;3.358828545;4;1.968503937
305001011516;colegio santa bertilla boscardin;7;privado;6.939874053;6.809928417;6.660108566;7.721841335;2.794000149;2.259493828;0.995000005;0.761434615;2.871999979;2.031451702;1;0.756656408;2.721841335;3;2;6.882343721;7.05977726;6.112014771;7.831193924;2.863999844;2.458450794;0.992941201;0.744385362;2.835999966;1.525773168;0.997382224;0.752859652;2.854585648;3;1.976608157;7.612120891;7.522392273;7.412584782;8.163198471;2.75;3.054877996;0.986238539;0.73127532;2.720000029;3;0.951776624;0.74080795;2.85528326;3.321428537;1.986486435;7.368407345;6.991194248;7.727140903;7.589353085;2.910000086;2.360576868;0.978043912;0.742573082;3.044000149;3.013513565;0.94629156;0.723335862;2.683947563;3;1.905405405
305001011583;col san lucas;14;privado;;;7.391088486;7.690350533;;;;;2.671999931;3.043262482;0.938000023;0.737825751;2.728350639;3;1.962000012;;;7.484028339;7.647416115;;;;;2.736000061;3.066120386;0.912087917;0.769820273;2.740439415;3;1.9069767;;;6.818459511;7.965261459;;;;;2.584000111;2.559999943;0.931818187;0.742641389;2.819016695;3.146245003;2;;;3.712384462;7.483947754;;;;;2.288000107;0;0.666666667;0.757717729;2.683947563;3;1.8
305001011761;inst ferrini - sede robledo;7;contratacion;6.411838627;6.560170174;7.30889225;4.508248806;2.592000008;2.254098415;0.947000027;0.767071545;2.71600008;3;0.838;0.754892528;2.620248795;0;1.888000011;7.259951878;6.842123032;7.452852249;7.862491131;2.747999907;2.348516464;0.980501413;0.765104592;2.75999999;3.02809;0.910714269;0.754048467;2.795536518;3.179775238;1.887179494;6.860143542;7.201700211;6.052845478;7.504412651;2.768000126;2.724999905;0.982972145;0.725728273;2.835999966;1.542515159;0.925999999;0.748329937;2.645588875;3;1.858823538;7.191534138;6.768241405;7.564836025;7.490664482;2.828000069;2.257352829;0.933988764;0.748899817;2.855999947;3.066666603;0.890721649;0.751447737;2.723468542;3;1.767195767
305001011770;inst vicarial jesus maestro;3;privado;7.027969384;6.2909832;7.647838116;7.601418018;2.460000038;2.093473434;0.976999998;0.760509491;2.727999926;3.18197155;0.987999976;0.749866962;2.601418018;3;2;5.697061133;4.931471825;7.325707912;4.569505215;2.34800005;0.820604086;0.990566015;0.772301495;2.596000195;3.025773048;0.9710145;0.732920051;2.554690361;0.014814807;2;7.191334438;6.723609924;7.602968216;7.523355484;2.689999819;2.338235378;0.95161289;0.743761361;2.888000011;3.036458492;0.940789461;0.737720013;2.564454079;3.038901567;1.919999957;5.377469468;6.068199635;5.187561035;4.155666351;2.796000004;2.314753056;0.957446809;;2.599999905;1.626022935;0.961538462;;2.327095032;0;1.828571429
305001011877;esc jose gregorio hernandez;5;privado;;4.032353401;;;2.473999977;0;0.792999983;0.765353143;;;;;;;;;4.654092789;;;2.736000061;0.189583331;0.983146071;0.745363533;;;;;;;;;6.18065691;;;2.846000195;1.593137264;0.994791687;0.746727884;;;;;;;;;7.13937521;;;2.96600008;2.473916769;0.962184874;0.737273574;;;;;;;
305001012156;centro educativo mi dulce hogar;3;contratacion;;7.165374279;;;2.424000025;3;0.978999972;0.762374341;;;;;;;;;8.169770241;;;2.990000248;3.443452358;0.990476191;0.745840788;;;;;;;;;8.265521049;;;3.110000134;3.461340904;0.957805932;0.736373723;;;;;;;;;4.183799267;;;2.492000103;0.75;0.941798942;;;;;;;;
305001012181;col san juan eudes;7;contratacion;4.544341707;4.158664227;4.83003664;4.912149906;2.400000095;0.020905923;0.976000011;0.761758268;2.472000122;0.720868945;0.890999973;0.746167362;2.458677292;0.527472496;1.925999999;4.621764064;4.735482216;4.68268919;4.259279251;2.460000038;0.54065299;0.966666639;0.768162668;2.371999979;0.707095563;0.843999982;0.759593666;2.391258717;0;1.868020296;4.654244184;4.085172653;3.867699623;7.311108112;2.315999985;0.078125;0.95635432;0.734693587;2.200000048;0.088235296;0.879464269;0.699999988;2.407997131;3.111444712;1.791666627;4.688262117;5.73509407;3.816215754;3.858971357;2.49000001;1.599203348;0.910574413;0.735316455;2.256000042;0.103851013;0.724137931;0.732226551;2.249215364;0;1.609756098
305001012857;colegio vid obra de la congregacion mariana;7;privado;7.264762139;6.659574032;7.503083229;8.209373474;2.635999918;2.288865089;0.971000016;0.76370883;2.800000191;3.01149416;0.964999974;0.726588726;2.938974857;3.316399336;1.953999996;7.14151783;6.601924419;7.581807613;7.585095882;2.64199996;2.25;0.940839708;0.769084454;2.907999992;3.052083492;0.900990129;0.720734179;2.725095749;3;1.860000014;7.732043076;7.554121494;7.706671238;8.176767349;2.860000134;3.015432119;0.960159361;0.718530118;2.980000019;3.084269524;0.943262398;0.699139118;2.875043392;3.301723957;2;7.132236552;7.006469727;6.961616993;7.713796139;2.881999969;2.433214426;0.962521295;0.728734434;3.024000168;3.030864239;0.906752412;;2.788562298;3;1.925233645
305001013195;col manzanares;14;privado;6.884635806;7.595029354;7.367250443;4.441674709;2.802000046;3.028125048;0.980000019;0.784904242;2.639999866;3;0.968999982;0.758250892;2.531674862;0;1.909999967;7.635128665;7.36958313;7.952696323;7.676862717;2.970000029;2.655172348;1;0.744410455;3.088000059;3.176428318;0.936842084;0.75142616;2.615134239;3.061728477;2;7.481866908;8.375768661;6.24895525;7.628183365;3.174000025;3.475661755;0.958333313;0.76777339;2.627999783;1.899999976;0.957894742;0.763060629;2.551435471;3.126748323;1.950000048;6.526421094;5.909353733;6.787759781;7.457479954;2.686000109;1.567690015;0.896551724;0.759111702;2.803999901;2.476746082;0.717241379;0.789772511;2.573520899;3.063063145;1.820895522
305001013691;col alfred binet;9;privado;;6.584747314;7.979505062;;2.631999969;2.255494595;0.930999994;0.766252816;3.055999994;3.222222328;0.966000021;0.735282898;;;;;6.912764072;8.013162613;;2.808000088;2.418636322;0.965517223;0.720610797;3.059999943;3.206041813;1;0.747121096;;;;;6.846661091;3.843918324;;2.788000107;2.417063475;0.894308925;0.747288227;2.28000021;0;0.772727251;0.791190922;;;;;6.620428562;5.684561253;;2.768000126;2.25;0.863013699;0.739414811;2.576000214;1.580000043;0.763888889;0.764672458;;;
305001013730;col pestalozzi;16;privado;6.006965351;6.652898788;5.990779877;4.581939697;2.748000145;2.247648954;0.908999979;0.74824965;2.671999931;1.693448305;0.875;0.7503317;2.264093876;0.403846055;1.914000034;5.213985252;4.486787796;6.069021225;5.353866577;2.342000008;0.389999986;0.98550725;0.769280374;2.516000032;1.912500024;0.892307699;0.748213351;2.416366339;1;1.9375;4.468594992;5.650744915;3.245892763;3.948486567;2.338000059;1.637500048;0.949999988;0.72524488;1.747999907;0;0.767123282;0.730769634;2.050447464;0.133333325;1.764705896;4.71214577;4.390576839;3.813423395;7.008440018;2.273999929;0.441589803;0.920454545;0.754532337;2.243999958;0.004950495;0.78021978;0.78425318;2.069045782;3;1.939393939
305001013829;inst parra paris;12;privado;;;6.337071419;4.344495296;;;;;2.467999935;2.090909004;1;0.77816236;2.580495358;0;1.764000058;;;4.076952934;5.100004196;;;;;2.276000023;0.051136363;1;0.749816895;2.433337212;0.666666746;2;;;6.165139675;4.381262302;;;1;;2.323999882;2.122309685;0.964285731;0.754544377;2.381262302;0;2;;;2.648000002;4.633965015;;;;;1.648000002;0;1;;2.633965015;0;2
305001014248;col parroquial san judas tadeo;5;privado;6.418774676;4.967082024;7.551209927;7.703321457;2.546000004;0.687152743;0.976999998;0.756929398;2.911999941;3;0.896000028;0.743210137;2.745321274;3;1.957999945;5.796663475;4.329341888;6.61382103;7.668111324;2.563999891;0;0.981249988;0.784092307;2.931999922;2.041724205;0.916666687;0.723430276;2.748111248;3;1.919999957;6.64467392;6.877443314;5.723472595;7.733045101;2.789999962;2.356512547;0.980891705;0.750039279;2.56400013;1.5;0.935185194;0.724286854;2.62908268;3.309090853;1.794871807;6.240756202;7.417647839;5.941835403;4.115861416;2.751999855;3;0.944751381;0.72089678;2.747999907;1.584516048;0.888111888;0.721207738;2.391723633;0;1.724137931
305001014256;col bautista de castilla;5;privado;6.055834866;6.347774982;6.757339954;4.171335697;2.487999916;2.157954693;0.912;0.789820254;2.427999973;2.610000134;0.963;0.756340027;2.171335697;0;2;5.734390545;6.225204468;3.574483871;8.409895897;2.455999851;2.047479153;0.932203412;0.789522409;1.808000088;0;1;0.766483903;2.743229151;3.666666746;2;5.27099297;5.530812263;3.745684147;7.355690002;2.329999924;1.5;0.921052635;0.779759824;2.072000027;0;0.973684192;0.699999988;2.355690002;3;2;;4.48196888;4.751344204;;2.736000061;0;1;0.74596864;2.980000019;0;1;0.771344066;;;
305001014264;col hispano;11;privado;;;5.065607071;3.951179743;;;;;2.279999971;1.049999952;0.976999998;0.758607507;1.951179743;0;2;;;4.04840374;4.304923058;;;;;1.059999943;1.253289461;0.975609779;0.759504616;2.250377655;0.054545455;2;;;3.62610817;4.216378212;;;;;1.776000023;0.174418598;0.909090936;0.766598642;2.287806749;0;1.928571463;;;3.033659458;5.20344305;;;;0.792971134;2.155999899;0.005319149;0.872340426;;2.423340797;1.025000095;1.755102041
305001015287;inst educ la candelaria;1;oficial;4.613488317;4.655437946;4.746192932;4.286868572;2.292000294;0.757894754;0.862999976;0.742543042;2.547999859;0.937285244;0.509000003;0.751907825;2.44286871;0;1.843999982;4.56878581;4.929934502;4.167766571;4.457984924;2.424000025;0.946485162;0.80195123;0.757498026;2.420000076;0.375252545;0.634920657;0.737593412;2.443101168;0.318681151;1.696202517;4.346881247;4.773615837;3.558727264;4.765997887;2.369999886;0.902490854;0.785305321;0.715819716;2.208000183;0;0.635906041;0.714821041;2.287574053;0.762295067;1.716129065;3.698244381;3.709125757;3.579921961;3.88082552;2.213999748;0.013313938;0.757728253;0.724083543;2.228000164;0.186523125;0.431205674;0.734192789;2.368011236;0.034553539;1.47826087
305001015686;inst educ maestro arenas betancur;5;oficial;6.513367462;5.677983284;7.034003258;7.481869221;2.365999937;1.654145956;0.898000002;0.759837806;2.43599987;3;0.853999972;0.744003296;2.641869068;3;1.840000033;6.814125109;5.989049435;7.455032825;7.548956871;2.461999893;1.852482915;0.93575418;0.738812387;2.71600008;3.085353374;0.916981161;0.736698151;2.571428776;3;1.977528095;5.619483972;4.747281075;5.581448078;7.648503304;2.315999985;0.773476064;0.929539323;0.728265762;2.276000023;1.736842155;0.833948314;0.734657586;2.562129498;3.226373672;1.860000014;4.593529284;4.071469784;3.770124674;7.209121227;2.307999849;0.889732361;0.873737374;;2.21600008;0;0.820247934;0.733876824;2.388469219;3.125;1.695652174
305001015716;col parroquial ntra se?ora del buen consejo;5;privado;7.191044235;6.690629482;7.502089977;7.772647381;2.634000063;2.326068401;0.985000014;0.745560884;2.815999985;3.026315689;0.912;0.747774363;2.810647488;3;1.962000012;7.292010736;6.714056492;7.643804073;7.976769447;2.694000006;2.285714149;0.977611959;0.756730199;2.947999954;3;0.966666639;0.729137242;2.822736263;3.203619957;1.950413227;7.476936245;7.062261581;7.909585953;7.652817249;2.90199995;2.475948095;0.967153311;0.717160583;3.15199995;3.066666603;0.940425515;0.750494003;2.669766426;3;1.983050823;7.449292874;6.950627804;7.721880913;8.094260216;2.638000011;2.62163949;0.95212766;0.738860786;2.996000051;3.082387686;0.884868421;0.758624494;2.806462765;3.557638884;1.73015873
305001015775;cent educ integ el pacto;6;privado;;6.302009583;;;2.808000088;1.780049086;0.944000006;0.769960165;;;;;;;;;4.293717384;;;2.50999999;0.003289474;1;0.780427694;;;;;;;;;6.691354275;;;2.657999992;2.345677137;0.96875;0.718926787;;;;;;;;;5.800438404;;;2.676000118;1.509868383;0.887096774;0.727473021;;;;;;;
305001016003;col madrid campestre;7;privado;6.907012272;6.837787628;6.455873489;7.85226059;2.79399991;2.298295498;0.99000001;0.755492091;2.78000021;1.93601346;0.949000001;0.79085952;2.852260828;3;2;6.645267248;6.381457329;6.105255127;8.183860779;2.792000294;1.856099129;0.978260875;0.755097151;2.776000023;1.570707083;0.988764048;0.769783735;2.933860302;3.25;2;7.592913437;7.266161919;7.801119804;7.96374321;2.751999855;2.802443743;0.975308657;0.736409903;2.880000114;3.154999971;1;0.766119719;2.603742838;3.360000134;2;4.942146468;5.275377274;4.927999973;4.217133522;2.661999941;1.613377333;1;;2.427999973;1.5;1;;2.217133522;0;2
305001016089;cent educ autonomo;5;privado;7.130949998;6.57908535;7.172895908;8.299240112;2.665999889;2.166735411;0.98299998;0.763350666;2.788000107;2.647058964;0.977999985;0.759836555;2.823433876;3.475806475;2;5.99117403;5.152004242;6.161211014;7.581741333;2.579999924;0.815340877;0.983333349;0.773329496;2.823999882;1.649707556;0.94262296;0.744880736;2.657212734;3;1.92452836;6.095116162;5.515819073;5.946213722;7.659113884;2.552000046;1.271709919;0.978609622;0.713499606;2.71600008;1.530927777;0.944444418;0.754841983;2.643728971;3.015384674;2;6.116362333;5.900028229;5.573800087;7.552598;2.572000027;1.58984375;1;0.73818469;2.368000031;1.530303001;0.934306569;0.741190493;2.552598;3;2
305001016101;colegio euskadi                                             ;14;privado;7.155439734;7.478839874;6.379730701;7.785280228;2.700000048;3.090000153;0.92900002;0.759839773;2.539999962;2.174999952;0.875;0.789730549;2.729280472;3.099999905;1.95599997;5.754261827;7.536931038;4.156589508;4.539182663;2.782000065;3.123548031;0.916666687;0.714716494;2.375999928;0.03960396;0.984375;0.75661087;2.513541698;0.025641011;2;6.860283947;7.355892181;5.870241165;7.477740288;3.072000027;2.526470661;1;0.757421494;2.700000048;1.5;0.910447776;0.759793639;2.477740288;3;2;6.584085369;5.978750229;6.735744476;7.680685997;2.75999999;2.25;0.96875;;2.803999901;3.101957083;0.829787234;;2.625130653;3.099999905;1.955555556
305001016127;esc popular eucaristica arzobispo tulio botero salazar;9;privado;;5.075273037;;;2.518000126;1.062836528;0.73299998;0.761436641;;;;;;;;;4.642673492;;;2.430000067;0.520563424;0.944767416;0.747342825;;;;;;;;;4.036410809;;;2.278000116;0.014367816;0.996904016;0.747138798;;;;;;;;;4.332989693;;;2.600000143;0;0.975308642;0.757680833;;;;;;;
305001016275;col guillermo taborda restrepo;7;privado;6.815391588;7.124418736;6.002294064;7.543001175;2.708000183;2.668735027;0.986999989;0.760683417;2.639999866;1.621212125;0.976000011;0.76508224;2.597001076;3;1.94599998;6.051239347;6.869773865;5.836449623;4.585418701;2.703999996;2.41152668;0.98888886;0.765358448;2.519999981;1.539999962;1;0.776449502;2.54097414;0.111111112;1.933333278;5.670700336;6.232908726;4.001095772;7.327539444;2.619999886;1.936675787;0.932584286;0.743648529;2.288000107;0;0.976744175;0.736351609;2.509357452;3;1.818181872;5.245114446;4.622537613;6.129680157;5.097922325;2.601999998;0.265225559;1;0.755311728;2.75999999;1.607101917;0.988372093;0.774206102;2.619086266;0.57407409;1.904761905
305001016542;inst educ el triunfo santa teresa;6;oficial;5.464060783;4.653347492;5.362486362;7.465920925;2.297999859;0.755208313;0.842000008;0.758139491;2.400000095;1.5;0.709999979;0.752486289;2.606765032;3.049156189;1.809999943;5.392293787;5.244817734;6.24623394;4.229719639;2.368000031;1.272502899;0.84529829;0.759016335;2.527999878;2.328490973;0.6539855;0.73575747;2.507497311;0;1.722222209;5.040589166;3.794755459;5.498353004;7.042628288;2.205999851;0.005617978;0.848684192;0.734453261;2.368000031;1.680000067;0.712280691;0.73807174;2.432872295;3;1.609756112;4.850708795;4.85544157;4.101912498;6.150453568;2.313999891;1.031615496;0.762589928;0.747236192;2.368000031;0.494285703;0.474708171;0.764918685;2.440776348;3;0.709677419
305001016798;cent educ los nogales;7;privado;;7.233129501;;;2.957999945;2.58701992;0.93900001;0.749109328;;;;;;;;;5.652590752;;;2.400000095;1.5;1;0.752590477;;;;;;;;;6.539260387;;;2.785999775;2.074999809;0.978260875;0.699999988;;;;;;;;;5.851813316;;;2.366000175;1.740425587;1;0.745387733;;;;;;;
305001016861;institucion educativa pedagogico integral;16;contratacion;6.11543262;8.418302536;3.818508625;4.9535923;3.388000011;3.5;0.773999989;0.756302357;2.28000021;0.085000001;0.68900001;0.764508367;2.101592541;1.5;1.351999998;4.714812553;5.831185818;3.809344053;3.787542582;2.46600008;1.678339243;0.942857146;0.743989229;2.196000099;0;0.893805325;0.719538748;1.864465714;0;1.923076868;4.909224153;4.666460514;5.847047806;3.814250946;2.365999937;0.682427764;0.918032765;0.699999988;2.343999863;1.847780108;0.913461566;0.741806209;2.099965096;0;1.714285731;3.583138192;3.141174793;3.787496805;4.219928265;1.014000058;0.505482435;0.899224806;0.722467661;1.983999968;0.566037714;0.525641026;0.711818218;2.193188429;0.093406603;1.933333333
305001016984;esc popular eucaristica julio c. hernandez;1;contratacion;;5.344234467;7.195633411;;2.407999992;1.24778831;0.917999983;0.770446479;2.636000156;3.049999952;0.776000023;0.733633399;;;;;4.109360218;7.349290848;;2.405999899;0.005494506;0.934853435;0.763012409;2.611999989;3;0.974358976;0.762931645;;;;;6.665160179;3.439611435;;2.493999958;2.422626019;0.990625024;0.757909238;1.700000048;0;0.982905984;0.756705344;;;;;5.019732475;4.171263218;;2.424000025;0.954081655;0.90560472;0.736046016;2.21600008;1.049999952;0.905263158;;;;
305001017115;cent educ casa mama margarita;10;contratacion;;7.589155197;3.469000101;;3.088000059;3.386363506;0.365999997;0.748791933;;3;0.469000012;;;;;;7.295591354;8.082442284;;2.89199996;2.867126226;0.795698941;0.74076581;3.351999998;3.293750048;0.673913062;0.762778938;;;;;4.539002419;7.640393734;;2.396000147;0.881380439;0.474747479;0.786874533;3.332000017;3;0.51111114;0.797282875;;;;;5.341393471;9.078022957;;2.548000097;1.188364744;0.817307692;0.787721038;3.703999996;3.650000095;0.912280702;0.811742187;;;
305001017298;col arenys del mar;13;contratacion;6.684771919;5.864010811;7.21038723;7.611657619;2.398000002;1.760631919;0.948000014;0.757378936;2.584000111;3;0.893000007;0.733386993;2.520748615;3.090909004;2;5.881499457;5.173978806;5.853804111;7.521887779;2.437999964;1.075743914;0.912844062;0.747390747;2.624000072;1.586483359;0.916666687;0.726653993;2.497733116;3.111111164;1.913043499;4.587037265;3.871106863;4.0358181;7.16251421;2.311999798;0.008928572;0.810810804;0.739367664;2.472000122;0;0.826086938;0.737731159;2.273625374;3;1.888888836;5.837350583;5.77563715;5.032657623;7.384418488;2.473999977;1.624601603;0.920577617;0.756458282;2.527999878;1.025000095;0.74;0.73965776;2.432639837;3.060869455;1.890909091
305001017590;col padre manyanet;16;privado;7.579799938;7.102511406;7.943230629;8.017695427;2.960000038;2.38872385;0.990999997;0.76278758;3.116000175;3.135518312;0.943000019;0.748712778;2.993839264;3.061855793;1.962000012;7.386198497;6.873073101;7.676744461;8.0322752;2.865999937;2.25;0.985989511;0.771083534;2.963999987;3;0.97679323;0.735951185;2.911077499;3.157894611;1.963302732;7.981943226;7.947820663;8.037748337;7.961060047;3.115999937;3.096212149;0.991289198;0.744319439;3.243999958;3.058441639;0.997933865;0.737372458;2.961060047;3;2;7.678366113;7.317402363;7.85402298;8.183135033;3.131999969;2.459441423;0.974968711;0.750992119;3.171999931;3;0.966666667;0.71535629;2.941299438;3.283502579;1.958333333
305001017719;col graciela vásquez cano;7;privado;;6.154615402;4.703459263;;2.609999895;1.827120662;0.958000004;0.759494722;3.032000065;;0.935000002;0.736459017;;;;;5.105843544;;;2.575999975;0.794270813;0.990825713;0.7447474;;;0.979381442;;;;;;6.497929573;7.751529694;;2.572000027;2.310626268;0.872093022;0.743209839;3.059999943;3.099999905;0.8125;0.779029667;;;;;4.422175884;4.175216675;;2.687999964;0;0.989966555;0.744209588;2.447999954;0;0.97260274;0.754613876;;;
305001018022;inst educ fe y alegria luis amigo;4;oficial;4.863155365;4.663038731;5.438946247;4.305783749;2.25999999;0.75;0.908999979;0.744038701;2.308000088;1.5;0.870999992;0.759946346;2.416133881;0.005649719;1.883999944;6.395024729;5.740152359;6.715628624;7.307430744;2.491999865;1.602895498;0.898383379;0.746873319;2.480000019;2.576923132;0.884984016;0.773721457;2.369173527;3.021590948;1.916666627;4.003510725;4.420196533;3.509015799;3.93133378;2.088000059;0.75;0.852017939;0.730178356;2.059999943;0.004950495;0.721556902;0.722508371;2.247123241;0;1.684210539;4.899168205;4.561555862;5.397598267;4.786543369;2.228000164;0.75;0.833333333;0.750222445;2.268000126;1.840909123;0.551319648;0.737369716;2.287574053;1.199999928;1.298969072
305001018286;col san gabriel de la dolorosa;15;privado;7.666570568;7.440054893;7.379517555;8.678573608;2.796000004;2.931114674;0.952000022;0.760940254;2.74000001;3;0.876999974;0.762517691;2.942461967;3.736111164;2;7.575079107;7.545024395;7.734510899;7.363696575;2.851999998;3;0.921052635;0.771971583;3.072000027;3;0.917808235;0.744702816;2.735789776;3;1.627906919;;;;8.321302414;;;0.844660223;;;;0.880434811;;2.842961788;3.54285717;1.935483813;6.22371645;6.280353069;5.365493298;7.598174572;2.838000059;2.461220741;0.981132075;;2.751999855;1.729772806;0.88372093;;2.623968363;3.196428537;1.777777778
305001018421;cent educ jesus amigo;6;contratacion;5.269067574;5.648640633;5.267331123;4.418066978;2.450000048;1.514197588;0.912999988;0.771443009;2.492000103;1.128130555;0.898000002;0.749200344;2.414971352;0.003095975;2;5.072042298;5.723146439;4.015405178;5.456172943;2.542000055;1.503424644;0.915831685;0.761890233;2.532000065;0;0.733944952;0.74946022;2.372428179;1.542078257;1.541666627;;6.379842758;7.085214615;;2.610000134;2.046229601;0.996688724;0.726924121;3.007999897;2.361666679;0.965986371;0.749561906;;;;;5.765262127;4.023644924;;2.592000008;1.5;0.947852761;0.725409687;2.312000036;0;0.936363636;0.77528137;;;
305001018839;inst educ madre laura;9;oficial;6.190266109;5.894640446;5.803044319;7.533061981;2.565999985;1.609482765;0.959999979;0.759157538;2.595999956;1.5;0.944000006;0.763044894;2.68906188;3;1.843999982;6.351881027;5.841063023;6.236141682;7.703765392;2.624000072;1.552399039;0.923595488;0.741068244;2.736000061;1.846153855;0.948424041;0.705563784;2.746018887;3;1.957746506;;;5.899276733;7.528633595;;;0.953642368;;2.711999893;1.559139729;0.867605627;0.760531604;2.596303463;3.107512474;1.824817538;6.770795703;5.991459846;7.329329967;7.546866417;2.588000059;1.75800395;0.911368015;0.734088123;2.679999828;3.050111294;0.868421053;0.730797708;2.534929752;3.073005199;1.938931298
305001018898;cent educ senderos infes;7;privado;;7.835716724;;;2.993999958;3.115079403;0.980000019;0.746637166;;;;;;;;;8.107639313;;;3.001999855;3.359583139;1;0.746056676;;;;;;;;;6.712552071;;;2.644000053;2.418552399;0.949999988;0.699999988;;;;;;;;;4.120575905;;;1.487999916;1.63257575;1;;;;;;;;
305001019169;inst pedagogico alfa;5;privado;;7.286328793;;;2.71600008;3;0.829999983;0.74032861;;;;;;;;;8.060508728;;;3.236000061;3.111111164;0.976608217;0.736789107;;;;;;;;;9.333033562;;;3.710000038;3.880221128;1;0.742812335;;;;;;;;;4.53640604;;;2.645999908;0.898809552;0.991596639;;;;;;;;
305001019509;esc hermana alcira castro osorio;1;contratacion;;7.057601929;;;2.519999981;2.834423065;0.93900001;0.764178634;;;;;;;;;5.671773911;;;2.453999996;1.536184192;0.941002965;0.740586996;;;;;;;;;7.314086914;;;2.650000095;3;0.908571422;0.755515456;;;;;;;;;6.771521568;;;2.838000059;2.373549938;0.808219178;0.751752794;;;;;;;
305001019525;cent de educ integ las cometas;1;privado;;1;;;;0.75;;;;;;;;;;;5.563301563;;;2.461999893;1.409843326;0.933333337;0.758124828;;;;;;;;;3.84478569;;;2.085999966;0.043103449;0.97131145;0.744370878;;;;;;;;;5.371385574;;;2.320000172;1.3336941;0.989690722;0.728000641;;;;;;;
305001019541;col nino jesus;3;contratacion;5.567105293;5.9352808;4.134606361;7.245583534;2.554000139;1.950231791;0.686999977;0.744049251;2.43599987;;0.953999996;0.744606555;2.393583775;3;1.851999998;;5.616950035;;;2.460000038;1.538398862;0.852459013;0.76609236;;;;;;;;4.789721274;5.136602402;4.651102543;4.251821518;2.453999996;1.057364345;0.899543405;0.725694716;2.375999928;0.662777781;0.911504447;0.700820208;2.236196756;0.015625006;2;5.235969067;5.46713686;5.156544209;4.854835033;2.398000002;1.356769204;0.957386364;0.754981101;2.116000175;1.40625;0.895833333;0.738460779;2.324537754;0.709401786;1.820895522
